01/27/2026-23:06:15.433046  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.433495  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.435472  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.435996  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.438022  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.438384  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.440321  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.440689  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.442734  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.443251  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.445284  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.445624  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.447664  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.448024  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.449965  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.450701  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.452866  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.453209  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.455314  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.455693  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.457775  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.458301  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.460371  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.460747  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.462678  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.463044  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.464981  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.465812  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.467824  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.468322  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.470392  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.470748  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.472737  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.473567  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.475727  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.476070  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.478020  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.478380  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.480391  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.480914  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.482949  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.483298  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.485406  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.485724  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.487755  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.488270  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.490300  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.490659  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.492668  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.493044  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.494992  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.495613  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.497569  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.497921  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.499901  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.500255  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.502231  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.502749  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.504729  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.505073  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.507193  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.507551  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.509647  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.510164  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.512140  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.512493  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.514580  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.515015  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.517094  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.517618  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.519641  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.519984  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.522122  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.522482  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.524512  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.525214  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.527442  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.527787  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.529807  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.530154  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.532213  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.532780  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.534757  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.535104  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.537178  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.537588  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.539692  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.540200  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.542282  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.542625  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.544620  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.544970  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.547005  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.547566  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.549615  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.549957  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.551990  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.552404  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.554434  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.554961  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.556963  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.557394  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.559492  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.559853  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.561938  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.562456  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.564440  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.564786  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.566758  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.567117  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.569074  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.569876  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.572049  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.572379  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.574422  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.574776  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.576847  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.577363  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.579341  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.579687  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.581728  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.582088  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.584053  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.584676  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.586637  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.586983  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.588928  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.589374  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.591362  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.591709  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.593685  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.594123  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.596201  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.596546  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.598490  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.598936  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.600947  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.601298  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.603351  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.603699  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
